hours-per-week,age,capital-gain,capital-loss,workclass,education,education-num,marital-status,relationship,race,gender,native-country,income,occupation
0,2,0,0,0,5,0,2,0,4,1,39,43004,0
1,0,0,0,4,11,0,4,3,4,0,39,29200,12
0,2,0,0,6,15,1,2,0,4,1,39,37086,14
0,0,0,0,4,15,1,4,3,4,0,39,5000,1
0,2,0,0,4,11,0,2,0,4,1,39,58088,6
1,0,0,0,2,9,2,4,3,4,0,39,11203,10
1,1,0,0,5,8,2,2,0,4,1,39,32000,3
0,2,0,0,2,11,0,2,0,4,1,39,22552,3
0,0,0,0,4,15,1,0,3,4,0,39,10432,8
0,0,0,0,4,11,0,4,3,4,1,39,2400,6
1,1,0,0,4,11,0,4,2,4,1,39,7600,7
0,0,0,0,4,11,0,2,0,4,1,32,30080,8
0,0,0,0,0,11,0,2,0,4,1,6,27900,0
0,2,0,0,4,11,0,6,4,4,0,39,30165,3
0,0,0,0,1,11,0,4,3,4,0,39,20000,13
0,0,0,0,4,6,0,4,3,4,1,39,25800,3
0,1,0,0,4,11,0,0,1,4,1,39,6000,3
0,1,0,0,4,9,2,2,0,4,1,39,72598,4
0,1,0,0,4,15,1,5,4,4,0,39,14100,4
0,2,0,0,4,11,0,2,0,4,1,39,13136,6
1,1,0,0,5,7,2,2,0,4,1,39,67143,4
0,1,0,0,4,9,2,2,0,4,1,39,88202,4
0,2,0,0,4,1,0,2,0,4,1,39,25020,14
1,1,0,0,4,9,2,2,0,4,1,39,99999,12
0,1,0,0,4,8,2,2,5,4,0,39,89988,10
0,2,0,0,4,1,0,2,0,4,1,39,30000,8
1,0,0,0,6,11,0,4,3,4,1,39,20000,3
0,2,0,0,6,8,2,0,1,4,0,39,33200,10
1,2,0,0,6,11,0,2,0,4,1,39,30046,3
0,2,0,0,4,1,0,0,4,4,0,39,4100,1
0,0,0,0,4,11,0,4,3,4,1,39,3000,3
0,1,0,0,4,15,1,0,4,4,0,39,21000,1
1,2,0,0,4,11,0,2,0,4,1,39,34219,3
0,0,0,0,4,9,2,4,3,4,0,39,3120,12
0,1,0,0,4,7,2,4,4,4,0,39,18027,13
1,0,0,0,4,9,2,4,1,4,1,39,33800,4
0,2,0,0,4,15,1,0,1,4,0,39,4642,8
0,2,0,0,4,11,0,4,1,4,1,39,29074,7
0,1,0,0,4,4,0,2,5,1,0,25,55000,7
0,1,0,0,4,4,0,4,2,1,1,25,3000,7
0,2,0,0,4,11,0,2,5,4,0,12,20570,12
0,0,0,0,4,9,2,4,3,4,0,12,16105,12
0,0,0,0,4,15,1,4,3,4,1,12,2335,12
0,0,0,0,4,1,0,4,3,4,1,39,3515,3
1,2,0,0,4,1,0,2,0,4,1,39,74070,7
0,0,0,0,0,15,1,4,3,4,1,39,3300,0
0,2,0,0,4,1,0,2,2,4,1,39,35060,14
0,0,0,0,4,11,0,4,1,4,0,39,5119,8
0,0,0,0,4,9,2,2,0,4,1,39,50150,10
0,0,0,0,4,11,0,2,0,4,1,39,45425,3
1,1,0,0,4,11,0,4,4,4,0,39,24000,12
1,0,0,0,4,15,1,0,1,4,1,39,21672,13
1,1,0,0,4,11,0,2,0,4,1,39,44600,12
0,2,0,0,4,11,0,2,0,4,1,39,51000,12
0,0,0,0,4,7,2,2,0,4,1,39,20864,7
0,0,0,0,4,9,2,4,3,4,1,39,15000,12
0,0,0,0,2,9,2,4,1,4,0,39,32684,10
0,0,0,0,2,9,2,4,1,4,0,39,24591,10
0,0,0,0,1,11,0,4,4,4,0,39,29325,7
0,2,0,0,7,7,2,6,1,4,0,39,48011,10
0,1,0,0,4,8,2,2,5,4,0,39,79228,13
0,0,0,0,4,15,1,4,3,4,1,39,3273,5
0,1,0,0,4,9,2,2,0,4,1,39,55487,4
1,1,0,0,4,11,0,2,0,4,1,39,29091,14
0,0,0,0,4,15,1,4,3,4,0,39,3000,8
0,1,0,0,4,15,1,2,0,4,1,39,60859,12
0,0,0,0,4,15,1,4,3,4,0,39,8399,1
0,1,0,0,4,11,0,4,1,1,1,1,3640,7
0,2,0,0,4,1,0,6,4,4,0,39,1600,1
0,1,0,0,4,8,2,2,0,1,1,25,37124,3
0,2,0,0,4,11,0,2,0,1,1,1,61602,7
0,0,0,0,4,9,2,2,0,4,1,39,33953,3
1,1,0,0,7,12,2,2,0,4,1,39,79916,10
0,2,0,0,4,11,0,2,0,4,1,39,32146,6
0,0,0,0,4,7,2,2,0,4,1,39,81114,3
1,1,0,0,4,11,0,2,0,4,1,39,59193,14
0,1,0,0,4,11,0,2,0,4,1,39,39928,3
0,0,0,0,4,9,2,2,0,4,1,39,80304,13
1,2,0,0,4,9,2,2,0,4,1,39,99999,4
0,1,0,0,4,11,0,2,0,1,1,19,41320,3
0,1,0,0,4,12,2,2,0,1,1,19,54503,4
0,2,0,0,4,12,2,2,0,4,1,39,99999,10
0,0,0,0,4,15,1,4,3,4,1,39,7164,1
0,0,0,0,4,15,1,4,3,4,1,39,2335,12
0,2,0,0,6,7,2,2,0,4,1,39,67200,4
0,0,0,0,4,9,2,4,3,4,0,39,18199,4
0,1,0,0,4,15,1,2,5,4,0,39,51050,13
0,1,0,0,2,2,0,2,0,4,1,39,28757,4
1,1,0,0,6,2,0,2,0,4,1,39,50090,3
1,2,0,0,5,11,0,2,0,4,1,39,28277,14
0,1,0,0,4,11,0,5,3,4,1,39,11000,3
0,0,0,0,0,1,0,4,4,4,0,39,5500,0
0,0,0,0,4,2,0,4,1,4,1,39,10000,3
0,1,0,0,4,13,0,4,1,2,1,33,18000,7
0,2,0,0,4,9,2,2,0,4,1,39,15758,4
0,1,0,0,4,9,2,5,4,4,0,39,36000,10
0,1,0,0,2,9,2,2,5,4,0,39,62298,10
0,1,0,0,4,9,2,2,5,4,0,31,68867,6
0,0,0,0,4,11,0,4,3,4,1,39,10000,3
1,2,0,0,4,11,0,2,0,4,1,39,74200,3
1,2,0,0,5,9,2,0,1,4,1,39,12250,10
1,2,0,0,4,12,2,0,1,4,1,5,60600,10
0,1,0,0,0,9,2,2,5,4,0,39,58076,0
0,2,0,0,6,12,2,2,0,4,1,39,99999,4
1,2,0,0,2,12,2,2,0,4,1,39,85870,10
0,0,0,0,4,1,0,4,3,4,0,39,3800,12
1,1,0,0,6,9,2,2,0,4,1,39,75230,12
0,0,0,0,4,9,2,4,1,4,1,39,40100,10
0,0,0,0,4,15,1,4,1,4,0,39,26100,10
1,1,0,0,6,8,2,2,0,4,1,39,69394,12
0,0,0,0,4,9,2,4,3,4,0,39,9400,1
0,2,0,0,4,5,0,2,0,4,1,22,36222,7
0,1,0,0,4,15,1,4,4,4,0,39,33860,3
0,1,0,0,4,11,0,2,0,4,1,32,25801,7
0,0,0,0,4,15,1,4,2,4,1,39,19100,13
0,2,0,0,4,11,0,6,4,3,0,33,21123,10
0,0,0,0,4,15,1,4,3,3,1,39,23000,7
0,2,0,0,4,11,0,4,1,3,0,0,34000,3
0,1,0,0,4,11,0,2,0,4,1,39,38061,3
0,0,0,0,4,9,2,2,0,4,1,39,59524,10
1,2,0,0,0,11,0,2,0,4,1,39,20067,0
1,0,0,0,4,9,2,2,0,4,1,39,42300,4
0,2,0,0,4,11,0,2,0,4,1,39,72986,3
0,1,0,0,6,11,0,2,0,4,1,39,40040,12
0,0,0,0,4,2,0,4,3,4,0,39,3605,12
0,0,0,0,1,15,1,4,1,4,0,39,44034,10
1,1,0,0,2,15,1,2,0,4,1,39,61127,4
0,2,0,0,2,11,0,2,0,4,1,39,46500,11
0,0,0,0,4,9,2,4,3,4,1,39,31000,1
0,2,0,0,4,15,1,2,0,4,1,39,99999,12
0,0,0,0,4,15,1,4,4,4,1,39,12035,14
0,0,0,0,0,11,0,4,3,4,1,39,2045,0
0,2,0,0,6,11,0,5,2,4,0,39,1921,8
1,2,0,0,4,11,0,0,1,3,1,7,16000,3
0,0,0,0,4,11,0,4,1,4,1,39,16000,1
1,1,0,0,4,8,2,2,0,4,1,39,54512,13
0,1,0,0,4,12,2,4,1,4,0,39,92744,4
0,2,0,0,4,12,2,0,1,4,0,39,64012,4
1,0,0,0,4,9,2,2,0,2,1,39,55203,12
0,2,0,0,4,11,0,6,4,4,0,39,34000,10
0,1,0,0,4,9,2,2,5,4,0,39,51600,1
0,1,0,0,4,7,2,2,0,4,1,39,86701,12
0,2,0,0,4,9,2,2,0,4,1,39,94292,4
0,0,0,0,4,11,0,2,0,4,1,39,55092,3
1,2,0,0,4,15,1,0,4,4,0,39,26033,1
1,2,0,0,5,12,2,2,0,4,1,39,99999,4
1,1,0,0,4,15,1,2,0,4,1,39,99999,10
1,2,0,0,4,10,2,2,0,4,1,39,99999,10
1,2,0,0,4,12,2,4,1,4,1,39,12000,10
1,1,0,0,4,12,2,2,0,4,1,39,99999,10
0,0,0,0,4,15,1,4,3,4,0,39,7540,1
0,0,0,0,4,2,0,4,3,4,0,39,3300,12
0,2,0,0,4,15,1,2,0,4,1,39,52600,3
0,0,0,0,4,9,2,4,3,4,0,39,6160,1
0,2,0,0,4,11,0,2,0,4,1,39,39927,3
0,0,0,0,4,11,0,4,3,4,1,39,12000,6
0,0,0,0,4,4,0,4,4,3,0,0,17500,7
1,1,0,0,4,11,0,2,0,4,1,39,54008,3
0,1,0,0,4,12,2,4,3,4,0,39,34259,10
0,0,0,0,2,11,0,4,1,4,1,39,18572,3
0,0,0,0,4,15,1,4,1,4,1,39,16000,3
1,0,0,0,6,15,1,4,1,4,1,39,25000,12
1,0,0,0,5,15,1,4,1,4,1,39,30000,4
0,2,0,0,5,14,2,2,0,1,1,19,23350,10
1,1,0,0,5,9,2,2,0,1,1,36,99999,4
1,1,0,0,4,12,2,2,0,4,1,39,99999,10
0,0,0,0,0,15,1,4,3,4,1,39,428,0
0,2,0,0,0,9,2,2,0,4,1,39,14816,0
1,2,0,0,6,9,2,2,0,4,1,39,99999,4
0,0,0,0,4,9,2,4,3,4,0,39,5400,1
0,2,0,0,6,10,2,2,0,4,1,39,99999,10
0,2,0,0,2,11,0,2,0,4,1,39,36448,3
1,2,0,0,4,14,2,2,0,4,1,39,99999,4
1,2,0,0,4,15,1,2,5,4,0,39,83269,4
0,0,0,0,4,11,0,4,3,4,0,39,20042,1
1,0,0,0,4,11,0,2,0,4,1,39,65040,7
1,1,0,0,6,8,2,2,0,4,1,39,35200,10
0,0,0,0,4,11,0,4,1,4,0,39,21099,1
0,1,0,0,4,12,2,4,1,4,0,39,38099,4
0,0,0,0,4,15,1,2,5,4,0,39,12780,1
0,0,0,0,4,12,2,4,1,4,0,39,56000,10
0,0,0,0,4,9,2,4,1,4,1,39,42000,13
1,1,0,0,6,9,2,2,0,1,1,19,41100,12
1,0,0,0,4,9,2,2,5,4,0,39,35302,10
0,1,0,0,4,15,1,2,0,4,1,39,64063,7
1,2,0,0,4,11,0,2,0,4,1,39,61074,3
0,0,0,0,0,15,1,4,3,4,1,39,659,0
0,1,0,0,4,9,2,4,4,4,1,39,25020,3
0,0,0,0,4,9,2,4,2,4,0,39,23342,12
0,0,0,0,7,15,1,4,2,4,1,39,6010,1
0,2,0,0,4,1,0,2,5,4,0,39,8200,8
0,0,0,0,4,15,1,4,3,4,1,39,19237,1
0,1,0,0,4,11,0,2,0,4,1,39,29014,3
1,2,0,0,7,9,2,2,0,4,1,39,99999,10
0,2,0,0,4,11,0,2,0,4,1,32,33269,7
0,0,0,0,4,11,0,4,4,4,0,39,2396,11
0,2,0,0,4,6,0,2,0,4,1,39,22987,6
0,2,0,0,0,6,0,5,1,0,0,39,14016,0
0,1,0,0,4,15,1,0,4,4,0,39,40012,4
1,2,0,0,4,15,1,0,4,4,0,39,24721,4
0,0,0,0,4,15,1,4,3,4,1,39,2400,6
0,2,0,0,4,11,0,0,4,4,0,39,32723,8
0,1,0,0,1,8,2,2,0,4,1,39,57193,10
1,2,0,0,0,15,1,2,0,4,1,39,47476,0
0,0,0,0,4,8,2,4,3,4,0,39,16400,1
0,0,0,0,4,1,0,4,3,4,0,39,2065,12
0,1,0,0,4,11,0,0,4,4,1,0,21000,7
0,1,0,0,4,11,0,0,1,4,1,0,8000,3
0,2,0,0,4,11,0,0,4,4,0,39,16537,1
0,0,0,0,4,11,0,4,3,4,1,39,14354,5
1,2,0,0,4,12,2,2,0,4,1,39,85824,4
1,1,0,0,5,9,2,2,5,4,0,39,99999,4
0,1,0,0,4,11,0,4,4,4,0,39,8490,1
0,2,0,0,4,11,0,0,2,4,0,39,12000,1
0,2,0,0,4,0,0,0,1,4,0,39,16100,1
0,0,0,0,4,11,0,2,0,4,1,39,57010,12
0,2,0,0,4,8,2,6,1,4,0,39,25036,10
0,0,0,0,4,11,0,2,0,4,1,39,59000,6
0,1,0,0,4,9,2,2,0,4,1,39,58000,12
0,1,0,0,4,9,2,2,5,4,0,39,84298,10
1,0,0,0,4,11,0,2,0,4,1,39,38272,4
0,2,0,0,2,11,0,0,4,4,0,39,8542,1
0,0,0,0,4,15,1,4,3,4,1,39,6238,12
0,0,0,0,4,15,1,4,3,4,1,39,6400,12
0,2,0,0,4,6,0,0,1,4,1,39,11611,12
0,1,0,0,7,12,2,2,0,4,1,39,45802,4
0,1,0,0,4,0,0,4,4,2,0,23,12000,8
0,0,0,0,0,11,0,4,3,4,1,39,2047,0
0,2,0,0,4,10,2,0,1,4,1,39,43000,10
0,1,0,0,4,11,0,2,5,4,0,39,41000,8
0,1,0,0,4,7,2,0,4,4,0,39,27025,12
0,1,0,0,4,11,0,2,0,4,1,39,31690,3
1,0,0,0,4,9,2,4,1,4,0,39,31351,4
0,1,0,0,4,12,2,2,0,4,1,39,65646,4
1,0,0,0,4,8,2,0,1,4,1,39,70540,4
0,1,0,0,4,11,0,4,3,4,1,39,15000,1
0,0,0,0,4,11,0,2,3,4,0,39,26507,12
0,1,0,0,4,11,0,3,3,4,0,39,16000,1
1,2,0,0,2,11,0,2,0,4,1,39,36922,4
0,0,0,0,1,15,1,3,3,4,0,39,24000,1
0,0,0,0,4,9,2,4,3,4,1,39,19000,10
1,0,0,0,1,8,2,2,0,4,1,39,73048,1
1,2,0,0,4,11,0,5,1,4,0,39,14100,1
0,1,0,0,4,15,1,2,0,4,1,39,48376,10
0,0,0,0,6,11,0,4,3,4,1,9,1400,3
0,0,0,0,4,15,1,4,3,4,1,9,4083,8
0,2,0,0,4,11,0,0,4,4,0,39,23006,1
0,1,0,0,4,15,1,0,3,4,1,39,13054,1
1,2,0,0,5,11,0,3,1,4,1,39,50460,4
1,1,0,0,2,9,2,2,0,2,1,0,99999,1
0,2,0,0,0,11,0,2,0,4,1,39,45177,0
0,0,0,0,4,1,0,4,3,4,1,39,15000,1
0,0,0,0,4,11,0,4,1,4,1,39,19753,1
0,0,0,0,4,11,0,4,1,4,0,39,19649,1
0,0,0,0,4,11,0,4,1,2,1,0,24005,8
0,0,0,0,4,11,0,4,1,2,1,0,14500,8
0,0,0,0,4,11,0,4,1,2,1,0,5728,7
0,1,0,0,4,15,1,4,3,4,0,39,8000,8
0,0,0,0,6,2,0,2,5,4,0,32,16508,1
0,0,0,0,4,3,0,2,0,4,1,0,9911,8
1,0,0,0,5,9,2,2,0,4,1,39,62600,4
0,0,0,0,4,12,2,4,1,4,0,39,2786,4
0,2,0,0,1,11,0,4,2,4,0,39,29223,4
0,1,0,0,2,11,0,0,4,4,0,39,13000,1
0,1,0,0,4,11,0,4,2,4,0,39,35800,14
0,0,0,0,4,9,2,2,0,4,1,6,22450,4
1,2,0,0,4,15,1,2,0,4,1,39,56000,8
1,0,0,0,6,11,0,0,1,4,1,39,16000,3
0,1,0,0,4,15,1,2,0,2,1,23,76400,1
0,1,0,0,5,15,1,0,1,4,0,16,23000,7
1,1,0,0,4,9,2,2,0,4,1,39,53200,12
1,1,0,0,4,12,2,2,0,4,1,39,99999,4
0,1,0,0,4,11,0,2,0,4,1,39,72074,3
1,0,0,0,4,9,2,2,0,4,1,39,42810,3
0,2,0,0,4,2,0,4,3,4,1,39,5584,8
0,2,0,0,4,9,2,2,0,4,1,0,75213,4
0,1,0,0,4,7,2,0,4,4,0,39,22100,1
0,1,0,0,7,11,0,2,0,4,1,39,57391,3
0,1,0,0,4,11,0,2,0,4,1,21,29270,8
0,1,0,0,4,9,2,4,1,4,1,39,70288,4
0,1,0,0,4,12,2,4,1,4,1,39,69460,4
0,0,0,0,4,11,0,2,0,4,1,39,33000,7
0,2,0,0,4,11,0,4,4,4,0,33,25000,8
0,0,0,0,4,11,0,4,1,4,1,33,30400,8
1,0,0,0,4,8,2,4,1,2,0,39,20100,8
1,1,0,0,2,9,2,2,0,4,1,39,46012,11
0,1,0,0,4,11,0,2,5,4,0,39,40100,5
0,0,0,0,4,9,2,4,1,4,1,39,3615,8
0,1,0,0,6,9,2,4,1,4,1,39,18526,10
1,1,0,0,4,9,2,4,1,4,0,39,52355,1
1,0,0,0,4,9,2,4,1,4,1,39,22000,4
0,2,0,0,4,1,0,2,5,2,0,39,80302,8
0,0,0,0,4,15,1,4,3,2,0,39,20030,11
0,0,0,0,4,9,2,4,1,4,0,39,15480,10
0,0,0,0,4,9,2,4,1,4,1,39,20031,10
0,0,0,0,4,9,2,4,1,4,0,39,8608,13
0,0,0,0,2,9,2,4,1,4,1,39,35525,13
0,0,0,0,4,9,2,4,1,4,0,39,41442,12
0,1,0,0,4,9,2,4,1,4,1,39,75985,10
0,1,0,0,4,11,0,2,0,1,1,3,39038,8
0,2,0,0,0,11,0,2,0,1,1,3,19720,0
0,1,0,0,4,9,2,4,4,2,0,39,28000,1
1,1,0,0,4,8,2,4,1,4,1,21,15079,3
0,0,0,0,4,11,0,4,1,4,1,21,20572,3
0,2,0,0,6,2,0,0,1,4,1,39,16000,14
0,1,0,0,4,15,1,0,4,4,0,39,25500,1
0,0,0,0,2,8,2,0,3,4,0,39,19000,1
0,0,0,0,4,15,1,2,5,4,0,39,90298,1
0,2,0,0,4,11,0,0,1,4,0,39,30051,1
1,1,0,0,4,9,2,2,5,4,0,11,76090,10
1,1,0,0,6,9,2,2,0,4,1,39,66162,4
0,2,0,0,6,8,2,2,5,4,0,11,65047,14
0,2,0,0,4,9,2,2,0,4,1,39,76000,8
0,0,0,0,4,7,2,4,3,4,0,39,16175,1
1,2,0,0,4,12,2,2,0,4,1,39,99999,4
1,0,0,0,4,15,1,4,3,4,1,39,35000,12
0,0,0,0,4,2,0,4,1,4,0,39,8400,8
0,0,0,0,0,1,0,4,1,4,1,39,20000,0
1,1,0,0,4,9,2,2,0,4,1,39,31267,10
0,0,0,0,4,5,0,4,4,4,1,39,25000,3
0,0,0,0,4,1,0,4,2,4,1,33,1279,6
1,2,0,0,4,15,1,2,0,2,1,39,83500,4
0,0,0,0,4,11,0,4,3,2,1,39,8164,6
0,2,0,0,1,15,1,6,4,2,0,39,41600,8
0,2,0,0,4,15,1,6,4,4,0,39,42790,13
0,2,0,0,2,11,0,2,2,4,0,39,78724,10
0,2,0,0,4,11,0,2,0,4,1,22,27995,13
0,0,0,0,4,9,2,4,3,4,1,39,20000,4
1,1,0,0,2,9,2,2,0,4,1,39,36669,11
0,2,0,0,0,11,0,2,5,4,0,39,70598,0
0,0,0,0,4,15,1,4,1,1,1,30,13624,7
1,0,0,0,4,9,2,4,1,1,1,3,28001,7
1,1,0,0,4,11,0,2,0,4,1,39,50000,14
0,1,0,0,4,11,0,4,1,4,1,39,14242,3
1,2,0,0,6,12,2,2,0,4,1,39,19323,12
0,1,0,0,6,14,2,2,5,4,0,39,90000,10
1,2,0,0,7,9,2,4,1,4,0,39,42877,4
0,0,0,0,0,15,1,4,1,4,1,39,3432,0
1,2,0,0,2,12,2,2,0,4,1,39,69946,10
0,2,0,0,2,11,0,4,3,4,1,39,28069,3
0,2,0,0,7,15,1,2,0,4,1,39,41220,4
0,1,0,0,4,11,0,2,0,4,1,39,41241,6
0,1,0,0,4,11,0,2,5,4,0,39,46156,1
1,2,0,0,4,9,2,2,0,4,1,39,56155,10
1,2,0,0,5,15,1,2,0,4,1,39,91140,4
0,0,0,0,5,12,2,4,3,4,1,39,43325,14
0,0,0,0,4,8,2,4,3,4,0,39,45125,10
1,2,0,0,5,14,2,2,0,4,1,39,99999,10
1,2,0,0,1,14,2,2,0,4,1,39,99999,10
0,2,0,0,0,9,2,6,1,4,0,39,2436,0
1,2,0,0,5,9,2,2,0,4,1,39,71498,4
0,0,0,0,2,9,2,4,3,4,0,39,37150,10
1,2,0,0,4,12,2,2,0,4,1,39,99999,4
1,1,0,0,4,9,2,2,0,4,1,39,99999,4
1,1,0,0,4,11,0,2,0,4,1,39,53242,4
0,2,0,0,6,9,2,2,0,4,1,39,99999,12
0,0,0,0,0,15,1,4,3,4,1,39,2000,0
0,2,0,0,4,12,2,2,0,4,1,39,88130,12
0,0,0,0,0,15,1,4,3,4,0,39,3500,0
0,1,0,0,4,6,0,2,5,2,0,14,28176,8
0,0,0,0,4,9,2,4,1,4,0,39,23657,13
0,0,0,0,4,9,2,4,1,4,0,39,18000,10
0,2,0,0,7,11,0,3,4,2,0,16,12005,8
0,0,0,0,4,1,0,4,3,2,0,39,1135,12
0,1,0,0,4,11,0,4,2,2,0,16,3000,9
0,2,0,0,4,15,1,2,0,4,1,39,24007,8
1,0,0,0,4,12,2,2,5,4,0,39,41601,10
1,2,0,0,6,12,2,0,1,4,0,39,25002,10
0,2,0,0,4,5,0,2,5,4,0,31,17324,6
0,1,0,0,4,12,2,2,0,4,1,0,71600,10
0,2,0,0,0,5,0,2,0,4,1,39,21799,0
0,2,0,0,4,12,2,6,1,4,0,39,56000,4
0,2,0,0,4,11,0,4,1,2,1,14,15600,8
0,1,0,0,4,11,0,4,1,2,1,14,1000,8
0,2,0,0,4,11,0,2,5,4,0,39,49050,1
0,0,0,0,4,11,0,4,2,4,1,39,6000,3
0,0,0,0,4,12,2,0,1,4,0,39,41700,4
0,2,0,0,4,11,0,2,0,4,1,39,31876,3
0,2,0,0,5,9,2,2,0,4,1,39,99999,4
0,2,0,0,4,11,0,6,1,4,0,39,7062,10
0,1,0,0,4,11,0,0,3,4,0,39,17530,1
0,2,0,0,4,11,0,2,0,4,1,39,19000,1
1,1,0,0,1,9,2,2,0,4,1,39,66679,11
1,0,0,0,4,9,2,2,0,4,1,39,99999,10
0,2,0,0,5,9,2,0,1,4,0,39,12640,12
1,1,0,0,4,12,2,2,0,4,1,39,99999,10
0,1,0,0,4,9,2,2,0,4,1,33,99999,10
1,0,0,0,4,9,2,2,0,4,1,39,47961,10
1,2,0,0,4,12,2,2,0,4,1,39,99999,4
1,2,0,0,4,12,2,2,0,4,1,39,72020,10
1,0,0,0,4,9,2,4,1,4,0,39,21000,1
1,1,0,0,4,9,2,4,1,4,0,39,56263,12
0,2,0,0,6,1,0,0,4,4,1,0,15000,3
0,2,0,0,2,12,2,2,5,4,0,39,55000,10
0,1,0,0,5,9,2,4,3,4,1,39,28000,10
0,1,0,0,4,9,2,2,0,4,1,39,78000,4
0,1,0,0,7,12,2,2,0,4,1,39,93500,10
1,1,0,0,4,12,2,2,0,4,1,39,81700,4
1,2,0,0,4,9,2,2,0,4,1,39,99999,4
0,0,0,0,4,9,2,4,3,4,1,39,13577,4
1,2,0,0,4,9,2,0,4,4,1,39,52625,4
0,0,0,0,4,15,1,4,3,4,1,39,10050,8
1,1,0,0,4,12,2,2,0,4,1,39,77000,4
1,1,0,0,4,12,2,2,0,4,1,39,76856,10
1,1,0,0,4,6,0,2,0,4,1,39,27312,14
0,1,0,0,4,9,2,2,5,4,0,39,73480,10
0,0,0,0,4,11,0,4,1,4,1,39,23050,3
1,0,0,0,4,9,2,4,1,4,1,39,9000,8
0,2,0,0,4,12,2,2,5,4,0,39,99999,10
0,2,0,0,0,9,2,2,0,4,1,39,82196,0
1,1,0,0,4,11,0,2,5,4,0,9,99999,12
0,0,0,0,0,15,1,4,3,4,1,9,2000,0
0,1,0,0,4,9,2,4,1,4,1,39,47000,8
1,1,0,0,4,9,2,4,1,4,1,39,36216,4
1,1,0,0,4,12,2,2,0,4,1,39,99999,10
0,0,0,0,4,12,2,2,0,4,1,39,58000,10
0,0,0,0,4,11,0,4,3,2,1,39,3876,1
0,2,0,0,4,9,2,2,0,4,1,39,47119,12
0,1,0,0,4,11,0,2,0,1,1,1,35600,10
0,0,0,0,0,11,0,2,1,1,0,1,33922,0
0,0,0,0,0,1,0,4,3,2,1,39,1400,0
0,1,0,0,4,10,2,2,5,4,0,39,99999,4
0,2,0,0,6,14,2,2,0,4,1,39,75475,10
0,1,0,0,1,9,2,4,3,4,1,39,11040,1
1,2,0,0,5,9,2,2,0,4,1,39,99999,4
0,0,0,0,4,11,0,4,4,2,0,39,2125,12
0,1,0,0,4,11,0,2,0,4,1,39,36998,14
0,2,0,0,6,7,2,2,0,4,1,39,32081,4
0,2,0,0,4,11,0,0,1,4,0,39,4160,8
0,0,0,0,0,15,1,4,3,4,0,39,4880,0
1,2,0,0,4,9,2,0,3,4,1,39,21000,4
0,1,0,0,2,12,2,4,1,4,0,39,33647,10
1,1,0,0,4,12,2,2,0,4,1,39,80617,4
1,1,0,0,4,12,2,2,0,4,1,39,99999,10
1,1,0,0,4,12,2,2,0,4,1,39,99999,4
1,1,0,0,4,12,2,2,0,1,1,36,99999,10
1,2,0,0,4,10,2,2,0,4,1,39,85621,10
0,0,0,0,5,10,2,4,3,4,1,39,31054,10
0,0,0,0,4,9,2,4,3,4,1,39,16406,10
0,2,0,0,0,7,2,2,5,4,0,39,68681,0
0,2,0,0,4,11,0,6,1,4,1,39,18787,14
0,2,0,0,6,9,2,2,0,4,1,39,99999,10
0,1,0,0,4,15,1,4,1,4,0,39,51200,13
0,0,0,0,4,9,2,2,5,4,0,39,11770,8
1,0,0,0,4,15,1,2,0,4,1,39,31000,3
0,0,0,0,4,0,0,4,4,4,1,39,25000,3
0,2,0,0,4,15,1,0,2,4,0,39,88447,12
0,1,0,0,6,12,2,0,4,4,0,39,13700,4
0,2,0,0,4,8,2,0,1,4,1,39,50000,4
0,0,0,0,4,11,0,4,1,4,0,39,18000,1
0,0,0,0,4,9,2,4,1,4,1,39,17000,4
1,2,0,0,5,8,2,2,0,4,1,39,47310,4
1,0,0,0,5,9,2,4,3,4,1,39,21860,4
0,0,0,0,4,15,1,4,3,4,0,39,10762,8
0,0,0,0,4,15,1,4,3,4,0,39,6483,1
0,0,0,0,0,1,0,4,3,4,1,39,1734,0
1,2,0,0,4,15,1,2,0,2,1,39,99999,10
1,0,0,0,4,9,2,4,1,4,1,39,99999,4
0,1,0,0,4,9,2,4,1,4,0,0,10780,8
0,1,0,0,2,12,2,4,1,4,0,11,39300,10
0,0,0,0,4,9,2,2,0,4,1,39,57224,1
0,0,0,0,6,9,2,2,5,4,0,39,41121,12
0,1,0,0,4,9,2,0,2,4,1,39,25000,13
0,0,0,0,4,9,2,4,1,4,0,39,25900,10
0,1,0,0,0,9,2,2,5,4,0,39,56167,0
1,2,0,0,1,7,2,2,0,4,1,39,63006,1
0,0,0,0,4,11,0,4,3,4,0,39,3255,1
0,2,0,0,6,15,1,2,0,4,1,21,70421,3
1,0,0,0,0,9,2,4,3,4,1,39,6164,0
1,0,0,0,4,9,2,2,0,4,1,39,70030,4
0,1,0,0,2,9,2,2,0,4,1,39,82050,14
0,1,0,0,4,11,0,4,3,4,1,39,16638,1
1,1,0,0,4,15,1,2,0,4,1,39,42800,14
0,0,0,0,4,1,0,4,3,4,0,39,6025,12
0,1,0,0,4,15,1,4,1,4,0,39,34450,11
1,1,0,0,4,11,0,4,3,4,1,39,20105,3
0,0,0,0,2,8,2,0,4,0,0,39,39000,11
1,0,0,0,4,11,0,4,1,4,0,39,23630,1
0,0,0,0,7,15,1,2,0,4,1,39,13050,11
0,1,0,0,2,12,2,2,0,4,1,39,99999,4
